source,article_index,ls_url,as_url,ls_flesch,ls_wiener,ls_lix,as_flesch,as_wiener,as_lix
hannover,372,https://www.hannover.de/Leichte-Sprache/Freizeit-und-Tourismus/Drinnen/Museen-und-Ausstellungen/Das-ZeitZentrum-Zivil∙courage/Bildungs∙angebote-im-ZeitZentrum-Zivil∙courage,https://www.hannover.de/Kultur-Freizeit/Geschichte-Geschichten/Erinnerungskultur/ZeitZentrum-Zivilcourage/Bildungsangebote,54.05220605771525,7.457206706415455,41.111399952301454,38.79093956160884,11.523681676952544,54.280910832091934
hannover,373,https://www.hannover.de/Leichte-Sprache/Freizeit-und-Tourismus/Drinnen/Museen-und-Ausstellungen/Das-ZeitZentrum-Zivil∙courage/Ihr-Besuch-im-ZeitZentrum-Zivil∙courage,https://www.hannover.de/Kultur-Freizeit/Geschichte-Geschichten/Erinnerungskultur/ZeitZentrum-Zivilcourage/Ihr-Besuch,60.025126709638556,7.315572419804369,40.29812545061283,40.740122334270126,12.01935446079242,56.55518818537499
hannover,374,https://www.hannover.de/Leichte-Sprache/Freizeit-und-Tourismus/Drinnen/Museen-und-Ausstellungen/Das-ZeitZentrum-Zivil∙courage/Das-ZeitZentrum-Zivil∙courage,https://www.hannover.de/Kultur-Freizeit/Geschichte-Geschichten/Erinnerungskultur/ZeitZentrum-Zivilcourage/Über-uns/Von-der-Idee-zur-Eröffnung-des-ZeitZentrum-Zivilcourage,49.2233660455761,7.977637879893022,41.945671153548616,32.03900393041707,12.368404243394718,56.46700087342602
hannover,375,https://www.hannover.de/Leichte-Sprache/Freizeit-und-Tourismus/Drinnen/Museen-und-Ausstellungen/Die-Gedenkstätte-Ahlem/Die-Gedenkstätte-Ahlem-heute,https://www.hannover.de/Kultur-Freizeit/Geschichte-Geschichten/Erinnerungskultur/Gedenkstätte-Ahlem/Die-Gedenkstätte-heute,53.93778782193414,7.240083029165957,39.49347603615897,43.92105263157893,9.99098947368421,49.55263157894737
hannover,376,https://www.hannover.de/Leichte-Sprache/Freizeit-und-Tourismus/Drinnen/Museen-und-Ausstellungen/Die-Gedenkstätte-Ahlem/Lern∙angebote-in-der-Gedenkstätte-Ahlem,https://www.hannover.de/Kultur-Freizeit/Geschichte-Geschichten/Erinnerungskultur/Gedenkstätte-Ahlem/Führungen-und-pädagogisches-Angebot,52.540486725663726,8.007506725663717,41.6608407079646,21.375,14.09658717948718,62.87179487179487
hannover,377,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Sprache,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Sprache,78.4810659186536,3.587906721329162,30.59709785305858,77.96453488372092,4.72560573643411,35.25639534883721
hannover,378,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren,83.4591836734694,1.068971428571429,19.244897959183675,67.61930091185413,4.447384802431611,28.322188449848024
hannover,379,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren/Das-machen-viele-Kinder-mit-4-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren/Das-machen-viele-Kinder-mit-4-Jahren,75.50068550356934,2.9682093669729115,24.56102557637455,77.44117647058823,3.090650980392157,27.127450980392158
hannover,380,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren/Das-machen-viele-Kinder-mit-5-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren/Das-machen-viele-Kinder-mit-5-Jahren,73.8758314855876,3.5987989159891596,27.221051983247104,75.2234347730145,4.46084804509619,31.759132580392787
hannover,381,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren/Das-machen-viele-Kinder-mit-6-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren/Das-machen-viele-Kinder-mit-6-Jahren,73.60477271593234,3.70497246644379,27.417843420986976,72.87081792569114,4.728816675471034,32.21872248635323
