source,url,as_tokens,as_ttr,as_mattr,ls_tokens,ls_ttr,ls_mattr
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/schwerpunkte/barrierefreiheit/barrierefreiheit.html,888,0.44707207207207206,0.8009535160905841,457,0.41575492341356673,0.7569117647058823
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/wedel-und-caglar_inhalt.html,282,0.5815602836879432,0.8113304721030042,602,0.34551495016611294,0.693381555153707
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/presse-und-aktuelles/kontakt-und-medienbereich/kontakt-und-medienbereich-teaser.html,112,0.7142857142857143,0.8171428571428571,41,0.8292682926829268,0.8292682926829268
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/der-beauftragte/dienstsitz/dienstsitz.html,527,0.4990512333965844,0.7574476987447699,486,0.39094650205761317,0.6992677345537757
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/service/barrierefreiheit/barrierefreiheit.html,495,0.4121212121212121,0.7381614349775786,329,0.364741641337386,0.7179285714285715
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/LS/2025/20250129_T4_Ankuendigung.html,365,0.46301369863013697,0.7886708860759494,548,0.36678832116788324,0.7635671342685371
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/schwerpunkte/kinder-und-jugendliche-mit-behinderungen/kinder-und-jugendliche-mit-behinderungen.html,534,0.4307116104868914,0.8109690721649484,276,0.4420289855072464,0.7696035242290749
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/der-beauftragte/behindertenbeauftragte-in-bundeslaendern/behindertenbeauftragte-in-bundeslaendern-teaser.html,155,0.3935483870967742,0.6362264150943396,160,0.33125,0.4758558558558559
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/schwerpunkte/umsetzung-bundesteilhabegesetz/umsetzung-bundesteilhabegesetz.html,391,0.5498721227621484,0.80906432748538,275,0.5054545454545455,0.7487610619469026
behindertenbeauftragter,https://www.behindertenbeauftragter.de/SharedDocs/DerBeauftragteAktuell/DE/LS/2023/20230616_Digitaltag_LS.html,123,0.5772357723577236,0.7810810810810811,125,0.496,0.67
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/rechtliches/schwerbehinderung/schwerbehinderung.html,478,0.4790794979079498,0.7299766899766901,292,0.4383561643835616,0.6760493827160494
behindertenbeauftragter,https://www.behindertenbeauftragter.de/DE/LS/kultur-im-kleisthaus/salon-im-kleisthaus/gaeste/_documents/Felix-Klieser_inhalt.html,200,0.6,0.8082119205298013,72,0.7222222222222222,0.7286956521739131
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2023/marketing/leichte-sprache-ich-darf-das-reh-erschiessen-darueber-freue-ich-mich,178,0.6910112359550562,0.8359689922480621,167,0.5029940119760479,0.7001694915254237
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2023/wertschaetzung/leichte-sprache-jede-abteilung-kriegt-einen-computer-chef,161,0.5962732919254659,0.7891071428571428,160,0.50625,0.683963963963964
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/kapitalismus/ich-mag-nils-glagau-nicht-nur-weil-er-mir-geld-gibt,231,0.5844155844155844,0.8214285714285714,235,0.42127659574468085,0.7067741935483871
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/regeln/mein-chef-muss-mir-weiter-arbeit-geben,223,0.6233183856502242,0.769655172413793,224,0.5,0.7202285714285714
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2023/umdenken/leichte-sprache-jetzt-geht-es-ums-geld-fuer-die-chefs,168,0.5535714285714286,0.7727731092436975,170,0.3941176470588235,0.6023140495867768
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2023/stadt/sie-werden-mit-falschem-kaese-betrogen,180,0.6277777777777778,0.7677862595419848,176,0.5,0.7110236220472441
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/kassensturz/viele-kleine-chefs-sind-besser-als-ein-grosser-chef,207,0.6473429951690821,0.8354430379746836,234,0.3803418803418803,0.6207567567567568
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2022/fuehren/wir-sollten-die-homoeopathie-besser-machen,207,0.4782608695652174,0.7658227848101266,189,0.4074074074074074,0.7118571428571429
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/oekologischer-umbau/dann-koennen-die-schueler-ihre-meinung-sagen,209,0.5741626794258373,0.7565000000000001,242,0.45454545454545453,0.6812435233160621
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2023/kundenbeziehung/leichte-sprache-es-gibt-auch-ein-bisschen-handlung,164,0.7439024390243902,0.8417391304347825,174,0.4885057471264368,0.67584
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2023/neue-lebensplanung/leichte-sprache-diese-pflanzen-sollen-woanders-wachsen,163,0.6319018404907976,0.7745614035087719,199,0.4824120603015075,0.7032
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/koerper/nur-einmal-hat-er-leider-einen-anderen-spieler-gebissen,228,0.6447368421052632,0.8369832402234636,239,0.3723849372384937,0.6874736842105263
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/perspektiven/wir-bauen-eine-insel-mitten-in-die-strasse,191,0.6282722513089005,0.803661971830986,214,0.4532710280373832,0.6743030303030303
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2021/begegnungen/ich-verkaufe-nur-die-besten-stuecke,193,0.6683937823834197,0.8226388888888888,183,0.5191256830601093,0.7052238805970149
brandeins,https://web.archive.org/web/20240528075943/https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2022/gross-denken/dafuer-schaemen-wir-uns-nicht,166,0.6686746987951807,0.8162393162393162,181,0.4419889502762431,0.653939393939394
