source,as_url,ls_url,as_word_count,ls_word_count,sim_128,sim_256,sim_512,sim_1024,sim_8192
apotheken,https://www.apotheken-umschau.de/medikamente/heilpflanzen/arnika-helfer-bei-kleinen-verletzungen-732973.html,https://www.apotheken-umschau.de/einfache-sprache/medikamente-heilpflanzen/arnika-775213.html,275,321,0.7556443810462952,0.8322557806968689,0.8756847977638245,0.8756847977638245,0.8756847977638245
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/herz-kreislauf-erkrankungen/herzbeutelentzuendung-perikarditis-734271.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/herzbeutel-entzuendung-936561.html,2019,803,0.7017419934272766,0.771601140499115,0.7056401371955872,0.7477948665618896,0.7642513513565063
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/symptome/fieber-richtig-messen-so-geht-s-717301.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/fieber-richtig-messen-761839.html,777,752,0.6618959903717041,0.830172061920166,0.8374345898628235,0.8961130380630493,0.9004061222076416
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/augenkrankheiten/gerstenkorn-wie-es-entsteht-und-wieder-weggeht-733561.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/gerstenkorn-722641.html,947,854,0.8365886211395264,0.8863077759742737,0.8868621587753296,0.9086953401565552,0.9122450351715088
apotheken,https://www.apotheken-umschau.de/e-health/e-rezept/e-rezept-723151.html,https://www.apotheken-umschau.de/einfache-sprache/wegweiser-gesundheitssystem/e-rezept-einfache-sprache-1109215.html,1150,640,0.7607561349868774,0.8802763819694519,0.9116529226303101,0.9272985458374023,0.917033314704895
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/magen-und-darmerkrankungen/akute-bauchspeicheldruesenentzuendung-734221.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/akute-bauchspeicheldruesenentzuendung-726169.html,1103,317,0.7396144866943359,0.7844268083572388,0.9078596830368042,0.876470685005188,0.8487062454223633
apotheken,https://www.apotheken-umschau.de/e-health/telemedizin-der-digitale-draht-zur-arztpraxis-837657.html,https://www.apotheken-umschau.de/einfache-sprache/wegweiser-gesundheitssystem/telemedizin-837701.html,915,698,0.2299148291349411,0.5843338966369629,0.7431849241256714,0.834276556968689,0.8345389366149902
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/magen-und-darmerkrankungen/analfissur-afterriss-734043.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/analfissur-723191.html,1221,456,0.6330257058143616,0.7795314192771912,0.8866119384765625,0.870165228843689,0.8966892957687378
apotheken,https://www.apotheken-umschau.de/medikamente/heilpflanzen/johanniskraut-pflanzliches-mittel-gegen-depression-733191.html,https://www.apotheken-umschau.de/einfache-sprache/medikamente-heilpflanzen/johanniskraut-769807.html,435,488,0.7006213665008545,0.8525406122207642,0.871209979057312,0.8844162821769714,0.8844162821769714
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/zahnkrankheiten/karies-733975.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/karies-761741.html,1323,1028,0.8398657441139221,0.847592830657959,0.8973824977874756,0.912492036819458,0.9178928136825562
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/hautkrankheiten/kraetze-ansteckung-symptome-und-behandlung-739623.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/kraetze-722743.html,1884,544,0.841020941734314,0.79946368932724,0.8697640895843506,0.887783408164978,0.8413037657737732
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/hiv-infektion-aids-834345.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/aids-953305.html,2148,1091,0.8377934694290161,0.8662610650062561,0.7701576948165894,0.678739070892334,0.8628426194190979
apotheken,https://www.apotheken-umschau.de/medikamente/heilpflanzen/lindert-teufelskralle-gelenkschmerzen-733503.html,https://www.apotheken-umschau.de/einfache-sprache/medikamente-heilpflanzen/teufelskralle-769865.html,372,404,0.8672081828117371,0.8625065088272095,0.9179486036300659,0.914040207862854,0.914040207862854
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/hautkrankheiten/kaelteschaeden-wie-sie-richtig-reagieren-742217.html,https://www.apotheken-umschau.de/einfache-sprache/erste-hilfe/unterkuehlungen-800819.html,2103,790,0.6844140291213989,0.731560468673706,0.7812443971633911,0.821738600730896,0.8673244714736938
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/symptome/schilddruese-was-ist-ein-kropf-713381.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/kropf-750463.html,459,382,0.7427731156349182,0.7838094234466553,0.8669729232788086,0.8733745813369751,0.8733745813369751
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/bandscheibenvorfall-symptome-diagnose-therapie-740735.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/bandscheibenvorfall-722983.html,1325,773,0.776555061340332,0.8487496376037598,0.844664454460144,0.793764591217041,0.8073059320449829
apotheken,https://www.apotheken-umschau.de/gesund-bleiben/sex/verhuetung-kondom-707741.html,https://www.apotheken-umschau.de/einfache-sprache/verhuetung/kondom-1104727.html,792,1058,0.6222589612007141,0.7617127895355225,0.8728023767471313,0.8972620368003845,0.9009262323379517
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/zahnkrankheiten/parodontitis-symptome-diagnose-therapie-vorbeugen-733985.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/parodontitis-753269.html,1613,972,0.9297647476196289,0.9141477942466736,0.8641918301582336,0.9245707988739014,0.8967399597167969
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/psychische-krankheiten/phobien-phobische-stoerung-738661.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/phobien-865741.html,3392,830,0.8187817335128784,0.8647540807723999,0.897617757320404,0.8248799443244934,0.8657032251358032
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/erkrankungen-der-ohren/akute-mittelohrentzuendung-erkennen-und-behandeln-734211.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/akute-mittelohr-entzuendung-722797.html,1367,429,0.7283485531806946,0.791246235370636,0.8291611075401306,0.8498849868774414,0.8667087554931641
apotheken,https://www.apotheken-umschau.de/diagnose/laborwerte/grosses-blutbild-weisse-blutkoerperchen-unter-der-lupe-742561.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/blutbild-937621.html,1004,550,0.5679634809494019,0.6492860913276672,0.7328886985778809,0.6797925233840942,0.6260405778884888
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/was-tun-bei-einer-lebensmittel-vergiftung-738111.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/lebensmittel-vergiftung-722055.html,1055,720,0.7005405426025391,0.7970906496047974,0.8339955806732178,0.8421781659126282,0.8292843103408813
apotheken,https://www.apotheken-umschau.de/gesund-bleiben/sex/verhuetungsring-713727.html,https://www.apotheken-umschau.de/einfache-sprache/verhuetung/verhuetungsring-862665.html,990,778,0.7957531213760376,0.8132013082504272,0.8520316481590271,0.8765431642532349,0.8676233291625977
apotheken,https://www.apotheken-umschau.de/therapie/erste-hilfe/herzinfarkt-und-schlaganfall-768023.html,https://www.apotheken-umschau.de/einfache-sprache/erste-hilfe/erste-hilfe-bei-einem-schlaganfall-oder-einem-herzinfarkt-797059.html,202,410,0.5035408735275269,0.74774169921875,0.8032649159431458,0.8088873028755188,0.8088873028755188
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/coronavirus/corona-nachweis-die-testverfahren-im-ueberblick-724147.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/corona-tests-800247.html,2363,766,0.6751421689987183,0.6260128617286682,0.6939982771873474,0.8059996366500854,0.8642613887786865
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/neurologische-erkrankungen/multiple-sklerose-ms-ursachen-symptome-verlauf-behandlung-735343.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/multiple-sklerose-722701.html,1712,771,0.8573912382125854,0.9027214646339417,0.8553006052970886,0.8000709414482117,0.889663815498352
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/psychische-krankheiten/schlafstoerungen-ursachen-therapien-und-selbsthilfe-1004699.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/schlafstoerungen-936207.html,1800,992,0.6648849844932556,0.7132968902587891,0.6991437673568726,0.9082522988319397,0.8702031970024109
apotheken,https://www.apotheken-umschau.de/e-health/familienplanung-per-app-kann-das-funktionieren-837741.html,https://www.apotheken-umschau.de/einfache-sprache/verhuetung/apps-fuer-die-familienplanung-837787.html,555,693,0.7159669399261475,0.7138194441795349,0.7618285417556763,0.8351580500602722,0.8351580500602722
apotheken,https://www.apotheken-umschau.de/e-health/hilfreich-und-bequem-blutdruck-digital-managen-837737.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/digitales-blutdruck-management-837841.html,575,699,0.5693420767784119,0.6710029244422913,0.7757810354232788,0.8295267820358276,0.8295267820358276
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/schluesselbeinbruch-740679.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/schluesselbeinbruch-753253.html,1036,557,0.8179624676704407,0.8163961172103882,0.9076432585716248,0.8148693442344666,0.825683057308197
apotheken,https://www.apotheken-umschau.de/therapie/erste-hilfe/bewusstlose-lagern-766053.html,https://www.apotheken-umschau.de/einfache-sprache/erste-hilfe/stabile-seitenlage-796347.html,260,516,0.5466253757476807,0.6388714909553528,0.7450087070465088,0.7647892236709595,0.7647892236709595
apotheken,https://www.apotheken-umschau.de/medikamente/basiswissen/schmerzmittel-welches-hilft-wann-717725.html,https://www.apotheken-umschau.de/einfache-sprache/medikamente-heilpflanzen/schmerzmittel-welches-hilft-wann-753623.html,1116,637,0.20249773561954498,0.38061195611953735,0.4707062840461731,0.6063804626464844,0.6472506523132324
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/infektionskrankheiten/eileiterentzuendung-und-eierstockentzuendung-adnexitis-734141.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/entzuendung-der-eileiter-und-eierstoecke-896987.html,1015,540,0.5492430925369263,0.7657392024993896,0.7310715913772583,0.7627627849578857,0.7509200572967529
apotheken,https://www.apotheken-umschau.de/medikamente/wirkstoffe/tilidin-wirkung-nebenwirkungen-wichtige-hinweise-718755.html,https://www.apotheken-umschau.de/einfache-sprache/medikamente-heilpflanzen/tilidin-761733.html,534,570,0.8018190860748291,0.8398991227149963,0.8853442668914795,0.8931338787078857,0.8931338787078857
apotheken,https://www.apotheken-umschau.de/e-health/zyklus-apps-die-digitalen-perioden-tracker-837667.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/zyklus-apps-837717.html,566,519,0.6429407596588135,0.6237806677818298,0.8040309548377991,0.8360490202903748,0.8360490202903748
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/gelenks-und-knochenerkrankungen/hexenschuss-was-tun-wenn-ploetzlich-nichts-mehr-geht-735041.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/hexenschuss-750365.html,1811,432,0.7893058061599731,0.7636394500732422,0.7609543800354004,0.8257806897163391,0.8083699345588684
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/rheumatische-erkrankungen/rheuma-erkennen-und-behandeln-708001.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/rheuma-722071.html,232,226,0.8893094062805176,0.8646613359451294,0.8611584305763245,0.8611584305763245,0.8611584305763245
apotheken,https://www.apotheken-umschau.de/krankheiten-symptome/psychische-krankheiten/alkoholsucht-alkoholabhaengigkeit-736931.html,https://www.apotheken-umschau.de/einfache-sprache/krankheiten/alkohol-sucht-725867.html,1353,803,0.6975047588348389,0.7153854370117188,0.7822554111480713,0.8582110404968262,0.8523135781288147
apotheken,https://www.apotheken-umschau.de/therapie/therapiearten/psychotherapien-welche-es-gibt-wann-sie-helfen-832635.html,https://www.apotheken-umschau.de/einfache-sprache/untersuchungen-therapien/psychotherapie-954435.html,2652,992,0.7579679489135742,0.7596688270568848,0.7864986658096313,0.824700117111206,0.8946107029914856
